origem,destino,classe,periodo,demanda
4,6,91,42,65
4,6,91,43,94
4,6,91,44,21
4,6,91,45,68
4,6,91,46,81
4,6,91,47,51
4,6,91,48,57
4,6,91,49,77
4,6,91,50,29
4,6,91,51,58
4,6,91,52,13
4,6,91,53,51
4,6,91,54,18
4,6,91,55,3
4,6,91,56,52
4,6,91,57,32
4,6,91,58,83
4,6,91,59,61
4,6,91,60,58
4,6,92,1,60
4,6,92,2,39
4,6,92,3,95
4,6,92,4,46
4,6,92,5,31
4,6,92,6,33
4,6,92,7,77
4,6,92,8,16
4,6,92,9,68
4,6,92,10,36
4,6,92,11,55
4,6,92,12,15
4,6,92,13,44
4,6,92,14,67
4,6,92,15,49
4,6,92,16,20
4,6,92,17,93
4,6,92,18,27
4,6,92,19,47
4,6,92,20,86
4,6,92,21,41
4,6,92,22,78
4,6,92,23,41
4,6,92,24,28
4,6,92,25,11
4,6,92,26,33
4,6,92,27,67
4,6,92,28,23
4,6,92,29,55
4,6,92,30,15
4,6,92,31,32
4,6,92,32,91
4,6,92,33,84
4,6,92,34,73
4,6,92,35,87
4,6,92,36,41
4,6,92,37,88
4,6,92,38,89
4,6,92,39,87
4,6,92,40,65
4,6,92,41,77
4,6,92,42,20
4,6,92,43,78
4,6,92,44,39
4,6,92,45,26
4,6,92,46,9
4,6,92,47,4
4,6,92,48,94
4,6,92,49,86
4,6,92,50,35
4,6,92,51,55
4,6,92,52,77
4,6,92,53,55
4,6,92,54,95
4,6,92,55,15
4,6,92,56,88
4,6,92,57,23
4,6,92,58,62
4,6,92,59,52
4,6,92,60,65
4,6,93,1,39
4,6,93,2,32
4,6,93,3,87
4,6,93,4,60
4,6,93,5,31
4,6,93,6,51
4,6,93,7,8
4,6,93,8,77
4,6,93,9,60
4,6,93,10,12
4,6,93,11,42
4,6,93,12,73
4,6,93,13,90
4,6,93,14,68
4,6,93,15,3
4,6,93,16,59
4,6,93,17,28
4,6,93,18,3
4,6,93,19,66
4,6,93,20,44
4,6,93,21,92
4,6,93,22,56
4,6,93,23,61
4,6,93,24,12
4,6,93,25,29
4,6,93,26,33
4,6,93,27,45
4,6,93,28,22
4,6,93,29,20
4,6,93,30,66
4,6,93,31,57
4,6,93,32,3
4,6,93,33,79
4,6,93,34,31
4,6,93,35,5
4,6,93,36,65
4,6,93,37,70
4,6,93,38,46
4,6,93,39,29
4,6,93,40,2
4,6,93,41,31
4,6,93,42,6
4,6,93,43,21
4,6,93,44,68
4,6,93,45,37
4,6,93,46,20
4,6,93,47,5
4,6,93,48,1
4,6,93,49,9
4,6,93,50,76
4,6,93,51,95
4,6,93,52,16
4,6,93,53,70
4,6,93,54,26
4,6,93,55,63
4,6,93,56,45
4,6,93,57,63
4,6,93,58,59
4,6,93,59,6
4,6,93,60,9
4,6,94,1,70
4,6,94,2,6
4,6,94,3,24
4,6,94,4,34
4,6,94,5,33
4,6,94,6,84
4,6,94,7,80
4,6,94,8,20
4,6,94,9,74
4,6,94,10,4
4,6,94,11,8
4,6,94,12,32
4,6,94,13,9
4,6,94,14,68
4,6,94,15,95
4,6,94,16,59
4,6,94,17,88
4,6,94,18,44
4,6,94,19,81
4,6,94,20,54
4,6,94,21,58
4,6,94,22,65
4,6,94,23,76
4,6,94,24,89
4,6,94,25,84
4,6,94,26,1
4,6,94,27,89
4,6,94,28,65
4,6,94,29,81
4,6,94,30,28
4,6,94,31,81
4,6,94,32,11
4,6,94,33,78
4,6,94,34,25
4,6,94,35,15
4,6,94,36,33
4,6,94,37,13
4,6,94,38,46
4,6,94,39,81
4,6,94,40,99
4,6,94,41,22
4,6,94,42,96
4,6,94,43,91
4,6,94,44,65
4,6,94,45,59
4,6,94,46,10
4,6,94,47,19
4,6,94,48,9
4,6,94,49,45
4,6,94,50,72
4,6,94,51,63
4,6,94,52,41
4,6,94,53,31
4,6,94,54,53
4,6,94,55,19
4,6,94,56,49
4,6,94,57,91
4,6,94,58,21
4,6,94,59,50
4,6,94,60,65
4,6,95,1,19
4,6,95,2,99
4,6,95,3,10
4,6,95,4,56
4,6,95,5,63
4,6,95,6,96
4,6,95,7,47
4,6,95,8,43
4,6,95,9,15
4,6,95,10,16
4,6,95,11,80
4,6,95,12,24
4,6,95,13,21
4,6,95,14,16
4,6,95,15,98
4,6,95,16,92
4,6,95,17,7
4,6,95,18,28
4,6,95,19,72
4,6,95,20,61
4,6,95,21,26
4,6,95,22,10
4,6,95,23,24
4,6,95,24,5
4,6,95,25,53
4,6,95,26,3
4,6,95,27,84
4,6,95,28,27
4,6,95,29,64
4,6,95,30,63
4,6,95,31,13
4,6,95,32,89
4,6,95,33,35
4,6,95,34,16
4,6,95,35,27
4,6,95,36,87
4,6,95,37,42
4,6,95,38,91
4,6,95,39,13
4,6,95,40,98
4,6,95,41,35
4,6,95,42,55
4,6,95,43,45
4,6,95,44,66
4,6,95,45,21
4,6,95,46,83
4,6,95,47,37
4,6,95,48,24
4,6,95,49,50
4,6,95,50,55
4,6,95,51,26
4,6,95,52,90
4,6,95,53,15
4,6,95,54,82
4,6,95,55,10
4,6,95,56,66
4,6,95,57,93
4,6,95,58,6
4,6,95,59,60
4,6,95,60,87
4,6,96,1,15
4,6,96,2,88
4,6,96,3,75
4,6,96,4,81
4,6,96,5,89
4,6,96,6,45
4,6,96,7,60
4,6,96,8,58
4,6,96,9,49
4,6,96,10,72
4,6,96,11,15
4,6,96,12,54
4,6,96,13,39
4,6,96,14,51
4,6,96,15,11
4,6,96,16,23
4,6,96,17,28
4,6,96,18,73
4,6,96,19,66
4,6,96,20,39
4,6,96,21,49
4,6,96,22,16
4,6,96,23,16
4,6,96,24,69
4,6,96,25,32
4,6,96,26,66
4,6,96,27,27
4,6,96,28,54
4,6,96,29,19
4,6,96,30,64
4,6,96,31,88
4,6,96,32,10
4,6,96,33,50
4,6,96,34,57
4,6,96,35,37
4,6,96,36,29
4,6,96,37,14
4,6,96,38,65
4,6,96,39,2
4,6,96,40,67
4,6,96,41,29
4,6,96,42,65
4,6,96,43,76
4,6,96,44,93
4,6,96,45,83
4,6,96,46,32
4,6,96,47,70
4,6,96,48,20
4,6,96,49,89
4,6,96,50,4
4,6,96,51,64
4,6,96,52,73
4,6,96,53,18
4,6,96,54,71
4,6,96,55,56
4,6,96,56,83
4,6,96,57,90
4,6,96,58,80
4,6,96,59,36
4,6,96,60,62
4,6,97,1,38
4,6,97,2,8
4,6,97,3,74
4,6,97,4,10
4,6,97,5,47
4,6,97,6,52
4,6,97,7,16
4,6,97,8,60
4,6,97,9,23
4,6,97,10,11
4,6,97,11,39
4,6,97,12,27
4,6,97,13,6
4,6,97,14,52
4,6,97,15,42
4,6,97,16,24
4,6,97,17,82
4,6,97,18,92
4,6,97,19,2
4,6,97,20,54
4,6,97,21,64
4,6,97,22,37
4,6,97,23,91
4,6,97,24,10
4,6,97,25,67
4,6,97,26,29
4,6,97,27,46
4,6,97,28,48
4,6,97,29,58
4,6,97,30,92
4,6,97,31,8
4,6,97,32,34
4,6,97,33,24
4,6,97,34,15
4,6,97,35,63
4,6,97,36,80
4,6,97,37,84
4,6,97,38,40
4,6,97,39,25
4,6,97,40,97
4,6,97,41,4
4,6,97,42,63
4,6,97,43,56
4,6,97,44,59
4,6,97,45,37
4,6,97,46,31
4,6,97,47,61
4,6,97,48,95
4,6,97,49,29
4,6,97,50,82
4,6,97,51,30
4,6,97,52,66
4,6,97,53,74
4,6,97,54,88
4,6,97,55,70
4,6,97,56,61
4,6,97,57,18
4,6,97,58,89
4,6,97,59,3
4,6,97,60,88
4,6,98,1,63
4,6,98,2,40
4,6,98,3,29
4,6,98,4,10
4,6,98,5,73
4,6,98,6,12
4,6,98,7,12
4,6,98,8,16
4,6,98,9,73
4,6,98,10,14
4,6,98,11,79
4,6,98,12,3
4,6,98,13,84
4,6,98,14,64
4,6,98,15,3
4,6,98,16,71
4,6,98,17,31
4,6,98,18,1
4,6,98,19,54
4,6,98,20,88
4,6,98,21,90
4,6,98,22,4
4,6,98,23,10
4,6,98,24,37
4,6,98,25,14
4,6,98,26,57
4,6,98,27,60
4,6,98,28,47
4,6,98,29,41
4,6,98,30,27
4,6,98,31,43
4,6,98,32,23
4,6,98,33,51
4,6,98,34,2
4,6,98,35,84
4,6,98,36,35
4,6,98,37,28
4,6,98,38,80
4,6,98,39,71
4,6,98,40,9
4,6,98,41,12
4,6,98,42,60
4,6,98,43,92
4,6,98,44,21
4,6,98,45,10
4,6,98,46,60
4,6,98,47,57
4,6,98,48,46
4,6,98,49,53
4,6,98,50,42
4,6,98,51,80
4,6,98,52,23
4,6,98,53,54
4,6,98,54,88
4,6,98,55,52
4,6,98,56,44
4,6,98,57,9
4,6,98,58,38
4,6,98,59,27
4,6,98,60,46
4,6,99,1,90
4,6,99,2,41
4,6,99,3,85
4,6,99,4,7
4,6,99,5,77
4,6,99,6,30
4,6,99,7,96
4,6,99,8,43
4,6,99,9,51
4,6,99,10,88
4,6,99,11,39
4,6,99,12,33
4,6,99,13,78
4,6,99,14,70
4,6,99,15,23
4,6,99,16,84
4,6,99,17,32
4,6,99,18,58
4,6,99,19,78
4,6,99,20,53
4,6,99,21,58
4,6,99,22,42
4,6,99,23,50
4,6,99,24,85
4,6,99,25,60
4,6,99,26,39
4,6,99,27,36
4,6,99,28,47
4,6,99,29,33
4,6,99,30,74
4,6,99,31,19
4,6,99,32,38
4,6,99,33,76
4,6,99,34,16
4,6,99,35,49
4,6,99,36,39
4,6,99,37,1
4,6,99,38,27
4,6,99,39,61
4,6,99,40,85
4,6,99,41,23
4,6,99,42,25
4,6,99,43,48
4,6,99,44,27
4,6,99,45,6
4,6,99,46,84
4,6,99,47,69
4,6,99,48,75
4,6,99,49,12
4,6,99,50,66
4,6,99,51,44
4,6,99,52,35
4,6,99,53,34
4,6,99,54,71
4,6,99,55,2
4,6,99,56,68
4,6,99,57,40
4,6,99,58,69
4,6,99,59,38
4,6,99,60,96
4,6,100,1,96
4,6,100,2,24
4,6,100,3,69
4,6,100,4,88
4,6,100,5,11
4,6,100,6,52
4,6,100,7,9
4,6,100,8,6
4,6,100,9,22
4,6,100,10,82
4,6,100,11,45
4,6,100,12,41
4,6,100,13,99
4,6,100,14,99
4,6,100,15,67
4,6,100,16,78
4,6,100,17,94
4,6,100,18,36
4,6,100,19,31
4,6,100,20,43
4,6,100,21,89
4,6,100,22,81
4,6,100,23,74
4,6,100,24,24
4,6,100,25,56
4,6,100,26,46
4,6,100,27,23
4,6,100,28,61
4,6,100,29,48
4,6,100,30,19
4,6,100,31,88
4,6,100,32,34
4,6,100,33,4
4,6,100,34,13
4,6,100,35,69
4,6,100,36,32
4,6,100,37,18
4,6,100,38,11
4,6,100,39,65
4,6,100,40,22
4,6,100,41,79
4,6,100,42,69
4,6,100,43,43
4,6,100,44,58
4,6,100,45,67
4,6,100,46,67
4,6,100,47,47
4,6,100,48,87
4,6,100,49,32
4,6,100,50,83
4,6,100,51,37
4,6,100,52,43
4,6,100,53,95
4,6,100,54,35
4,6,100,55,1
4,6,100,56,39
4,6,100,57,92
4,6,100,58,48
4,6,100,59,32
4,6,100,60,29
4,6,101,1,70
4,6,101,2,51
4,6,101,3,87
4,6,101,4,69
4,6,101,5,74
4,6,101,6,35
4,6,101,7,35
4,6,101,8,85
4,6,101,9,88
4,6,101,10,28
4,6,101,11,81
4,6,101,12,36
4,6,101,13,30
4,6,101,14,7
4,6,101,15,83
4,6,101,16,22
4,6,101,17,82
4,6,101,18,13
4,6,101,19,15
4,6,101,20,72
4,6,101,21,72
4,6,101,22,34
4,6,101,23,30
4,6,101,24,50
4,6,101,25,69
4,6,101,26,18
4,6,101,27,12
4,6,101,28,2
4,6,101,29,21
4,6,101,30,46
4,6,101,31,81
4,6,101,32,11
4,6,101,33,37
4,6,101,34,64
4,6,101,35,54
4,6,101,36,80
4,6,101,37,83
4,6,101,38,6
4,6,101,39,6
4,6,101,40,97
4,6,101,41,34
4,6,101,42,53
4,6,101,43,82
4,6,101,44,68
4,6,101,45,51
4,6,101,46,74
4,6,101,47,39
4,6,101,48,87
4,6,101,49,78
4,6,101,50,13
4,6,101,51,46
4,6,101,52,76
4,6,101,53,55
4,6,101,54,72
4,6,101,55,63
4,6,101,56,15
4,6,101,57,87
4,6,101,58,77
4,6,101,59,14
4,6,101,60,78
4,6,102,1,93
4,6,102,2,1
4,6,102,3,62
4,6,102,4,62
4,6,102,5,74
4,6,102,6,87
4,6,102,7,50
4,6,102,8,43
4,6,102,9,89
4,6,102,10,10
4,6,102,11,83
4,6,102,12,84
4,6,102,13,3
4,6,102,14,88
4,6,102,15,71
4,6,102,16,19
4,6,102,17,89
4,6,102,18,7
4,6,102,19,55
4,6,102,20,68
4,6,102,21,23
4,6,102,22,22
4,6,102,23,71
4,6,102,24,76
4,6,102,25,3
4,6,102,26,87
4,6,102,27,63
4,6,102,28,53
4,6,102,29,65
4,6,102,30,49
4,6,102,31,59
4,6,102,32,11
4,6,102,33,23
4,6,102,34,78
4,6,102,35,2
4,6,102,36,53
4,6,102,37,77
4,6,102,38,82
4,6,102,39,80
4,6,102,40,83
4,6,102,41,4
4,6,102,42,3
4,6,102,43,46
4,6,102,44,4
4,6,102,45,96
4,6,102,46,84
4,6,102,47,10
4,6,102,48,92
4,6,102,49,41
4,6,102,50,78
4,6,102,51,66
4,6,102,52,13
4,6,102,53,48
4,6,102,54,3
4,6,102,55,37
4,6,102,56,35
4,6,102,57,16
4,6,102,58,50
4,6,102,59,85
4,6,102,60,83
4,6,103,1,55
4,6,103,2,1
4,6,103,3,37
4,6,103,4,59
4,6,103,5,70
4,6,103,6,99
4,6,103,7,3
4,6,103,8,16
4,6,103,9,18
4,6,103,10,54
4,6,103,11,4
4,6,103,12,63
4,6,103,13,85
4,6,103,14,98
4,6,103,15,67
4,6,103,16,96
4,6,103,17,68
4,6,103,18,63
4,6,103,19,19
4,6,103,20,3
4,6,103,21,51
4,6,103,22,93
4,6,103,23,17
4,6,103,24,29
4,6,103,25,30
4,6,103,26,39
4,6,103,27,29
4,6,103,28,29
4,6,103,29,70
4,6,103,30,15
4,6,103,31,40
4,6,103,32,27
4,6,103,33,80
4,6,103,34,54
4,6,103,35,23
4,6,103,36,89
4,6,103,37,44
4,6,103,38,75
4,6,103,39,76
4,6,103,40,73
4,6,103,41,13
4,6,103,42,83
4,6,103,43,40
4,6,103,44,70
4,6,103,45,36
4,6,103,46,25
4,6,103,47,36
4,6,103,48,57
4,6,103,49,9
4,6,103,50,77
4,6,103,51,45
4,6,103,52,57
4,6,103,53,25
4,6,103,54,38
4,6,103,55,46
4,6,103,56,73
4,6,103,57,1
4,6,103,58,41
4,6,103,59,18
4,6,103,60,63
4,6,104,1,73
4,6,104,2,60
4,6,104,3,32
4,6,104,4,53
4,6,104,5,30
4,6,104,6,49
4,6,104,7,37
4,6,104,8,92
4,6,104,9,29
4,6,104,10,82
4,6,104,11,12
4,6,104,12,93
4,6,104,13,5
4,6,104,14,69
4,6,104,15,64
4,6,104,16,26
4,6,104,17,75
4,6,104,18,22
4,6,104,19,15
4,6,104,20,21
4,6,104,21,20
4,6,104,22,34
4,6,104,23,62
4,6,104,24,38
4,6,104,25,81
4,6,104,26,90
4,6,104,27,24
4,6,104,28,74
4,6,104,29,20
4,6,104,30,80
4,6,104,31,8
4,6,104,32,16
4,6,104,33,43
4,6,104,34,69
4,6,104,35,4
4,6,104,36,69
4,6,104,37,85
4,6,104,38,92
4,6,104,39,86
4,6,104,40,41
4,6,104,41,74
4,6,104,42,31
4,6,104,43,77
4,6,104,44,85
4,6,104,45,93
4,6,104,46,63
4,6,104,47,71
4,6,104,48,98
4,6,104,49,75
4,6,104,50,6
4,6,104,51,70
4,6,104,52,8
4,6,104,53,45
4,6,104,54,7
4,6,104,55,89
4,6,104,56,36
4,6,104,57,35
4,6,104,58,86
4,6,104,59,77
4,6,104,60,49
4,6,105,1,1
4,6,105,2,24
4,6,105,3,87
4,6,105,4,90
4,6,105,5,81
4,6,105,6,83
4,6,105,7,99
4,6,105,8,95
4,6,105,9,90
4,6,105,10,42
4,6,105,11,58
4,6,105,12,16
4,6,105,13,19
4,6,105,14,82
4,6,105,15,64
4,6,105,16,5
4,6,105,17,70
4,6,105,18,60
4,6,105,19,61
4,6,105,20,81
4,6,105,21,44
4,6,105,22,85
4,6,105,23,10
4,6,105,24,16
4,6,105,25,55
4,6,105,26,12
4,6,105,27,2
4,6,105,28,74
4,6,105,29,38
4,6,105,30,82
4,6,105,31,29
4,6,105,32,24
4,6,105,33,6
4,6,105,34,24
4,6,105,35,97
4,6,105,36,99
4,6,105,37,66
4,6,105,38,12
4,6,105,39,32
4,6,105,40,26
4,6,105,41,43
4,6,105,42,16
4,6,105,43,67
4,6,105,44,51
4,6,105,45,2
4,6,105,46,34
4,6,105,47,96
4,6,105,48,31
4,6,105,49,58
4,6,105,50,10
4,6,105,51,89
4,6,105,52,88
4,6,105,53,58
4,6,105,54,57
4,6,105,55,44
4,6,105,56,17
4,6,105,57,63
4,6,105,58,34
4,6,105,59,81
4,6,105,60,67
4,6,106,1,25
4,6,106,2,36
4,6,106,3,67
4,6,106,4,97
4,6,106,5,46
4,6,106,6,65
4,6,106,7,62
4,6,106,8,29
4,6,106,9,52
4,6,106,10,94
4,6,106,11,19
4,6,106,12,17
4,6,106,13,97
4,6,106,14,44
4,6,106,15,88
4,6,106,16,93
4,6,106,17,68
4,6,106,18,26
4,6,106,19,4
4,6,106,20,23
4,6,106,21,15
4,6,106,22,90
4,6,106,23,86
4,6,106,24,80
4,6,106,25,7
4,6,106,26,89
4,6,106,27,35
4,6,106,28,84
4,6,106,29,19
4,6,106,30,73
4,6,106,31,95
4,6,106,32,87
4,6,106,33,4
4,6,106,34,34
4,6,106,35,55
4,6,106,36,56
4,6,106,37,60
4,6,106,38,82
4,6,106,39,3
4,6,106,40,59
4,6,106,41,63
4,6,106,42,29
4,6,106,43,90
4,6,106,44,29
4,6,106,45,41
4,6,106,46,97
4,6,106,47,85
4,6,106,48,48
4,6,106,49,21
4,6,106,50,68
4,6,106,51,11
4,6,106,52,28
4,6,106,53,77
4,6,106,54,31
4,6,106,55,65
4,6,106,56,80
4,6,106,57,13
4,6,106,58,82
4,6,106,59,94
4,6,106,60,85
4,6,107,1,99
4,6,107,2,4
4,6,107,3,95
4,6,107,4,75
4,6,107,5,3
4,6,107,6,28
4,6,107,7,62
4,6,107,8,2
4,6,107,9,75
4,6,107,10,17
4,6,107,11,77
4,6,107,12,88
4,6,107,13,78
4,6,107,14,22
4,6,107,15,90
4,6,107,16,41
4,6,107,17,57
4,6,107,18,78
4,6,107,19,73
4,6,107,20,91
4,6,107,21,32
4,6,107,22,80
4,6,107,23,33
4,6,107,24,4
4,6,107,25,68
4,6,107,26,93
4,6,107,27,96
4,6,107,28,68
4,6,107,29,99
4,6,107,30,88
4,6,107,31,14
4,6,107,32,65
4,6,107,33,29
4,6,107,34,17
4,6,107,35,20
4,6,107,36,36
4,6,107,37,46
4,6,107,38,61
4,6,107,39,52
4,6,107,40,66
4,6,107,41,78
4,6,107,42,97
4,6,107,43,38
4,6,107,44,41
4,6,107,45,15
4,6,107,46,11
4,6,107,47,93
4,6,107,48,73
4,6,107,49,96
4,6,107,50,35
4,6,107,51,73
4,6,107,52,1
4,6,107,53,70
4,6,107,54,12
4,6,107,55,58
4,6,107,56,35
4,6,107,57,33
4,6,107,58,99
4,6,107,59,45
4,6,107,60,97
4,6,108,1,10
4,6,108,2,56
4,6,108,3,77
4,6,108,4,36
4,6,108,5,9
4,6,108,6,51
4,6,108,7,87
4,6,108,8,24
4,6,108,9,29
4,6,108,10,75
4,6,108,11,51
4,6,108,12,17
4,6,108,13,90
4,6,108,14,46
4,6,108,15,95
4,6,108,16,91
4,6,108,17,84
4,6,108,18,16
4,6,108,19,63
4,6,108,20,84
4,6,108,21,88
4,6,108,22,97
4,6,108,23,73
4,6,108,24,72
4,6,108,25,47
4,6,108,26,14
4,6,108,27,32
4,6,108,28,64
4,6,108,29,39
4,6,108,30,14
4,6,108,31,35
4,6,108,32,82
4,6,108,33,40
4,6,108,34,2
4,6,108,35,28
4,6,108,36,2
4,6,108,37,7
4,6,108,38,76
4,6,108,39,76
4,6,108,40,57
4,6,108,41,2
4,6,108,42,65
4,6,108,43,18
4,6,108,44,2
4,6,108,45,11
4,6,108,46,31
4,6,108,47,36
4,6,108,48,17
4,6,108,49,3
4,6,108,50,23
4,6,108,51,22
4,6,108,52,53
4,6,108,53,91
4,6,108,54,2
4,6,108,55,90
4,6,108,56,47
4,6,108,57,80
4,6,108,58,62
4,6,108,59,13
4,6,108,60,92
4,6,109,1,61
4,6,109,2,21
4,6,109,3,38
4,6,109,4,27
4,6,109,5,69
4,6,109,6,89
4,6,109,7,39
4,6,109,8,68
4,6,109,9,74
4,6,109,10,5
4,6,109,11,91
4,6,109,12,70
4,6,109,13,86
4,6,109,14,14
4,6,109,15,64
4,6,109,16,64
4,6,109,17,82
4,6,109,18,40
4,6,109,19,69
4,6,109,20,15
4,6,109,21,56
4,6,109,22,21
4,6,109,23,11
4,6,109,24,30
4,6,109,25,51
4,6,109,26,58
4,6,109,27,1
4,6,109,28,66
4,6,109,29,51
4,6,109,30,51
4,6,109,31,88
4,6,109,32,72
4,6,109,33,74
4,6,109,34,21
4,6,109,35,97
4,6,109,36,81
4,6,109,37,83
4,6,109,38,32
4,6,109,39,62
4,6,109,40,21
4,6,109,41,24
4,6,109,42,22
4,6,109,43,9
4,6,109,44,58
4,6,109,45,68
4,6,109,46,57
4,6,109,47,4
4,6,109,48,53
4,6,109,49,88
4,6,109,50,75
4,6,109,51,58
4,6,109,52,37
4,6,109,53,16
4,6,109,54,46
4,6,109,55,92
4,6,109,56,45
4,6,109,57,52
4,6,109,58,58
4,6,109,59,52
4,6,109,60,19
4,6,110,1,55
4,6,110,2,31
4,6,110,3,86
4,6,110,4,59
4,6,110,5,18
4,6,110,6,97
4,6,110,7,32
4,6,110,8,2
4,6,110,9,51
4,6,110,10,80
4,6,110,11,27
4,6,110,12,94
4,6,110,13,82
4,6,110,14,40
4,6,110,15,54
4,6,110,16,66
4,6,110,17,44
4,6,110,18,1
4,6,110,19,88
4,6,110,20,53
4,6,110,21,68
4,6,110,22,69
4,6,110,23,17
4,6,110,24,78
4,6,110,25,82
4,6,110,26,5
4,6,110,27,59
4,6,110,28,95
4,6,110,29,1
4,6,110,30,57
4,6,110,31,96
4,6,110,32,86
4,6,110,33,38
4,6,110,34,24
4,6,110,35,57
4,6,110,36,61
4,6,110,37,87
4,6,110,38,2
4,6,110,39,82
4,6,110,40,54
4,6,110,41,92
4,6,110,42,92
4,6,110,43,12
4,6,110,44,56
4,6,110,45,67
4,6,110,46,14
4,6,110,47,90
4,6,110,48,75
4,6,110,49,23
4,6,110,50,66
4,6,110,51,10
4,6,110,52,79
4,6,110,53,13
4,6,110,54,6
4,6,110,55,43
4,6,110,56,76
4,6,110,57,92
4,6,110,58,25
4,6,110,59,28
4,6,110,60,72
4,6,111,1,40
4,6,111,2,96
4,6,111,3,51
4,6,111,4,34
4,6,111,5,9
4,6,111,6,92
4,6,111,7,74
4,6,111,8,57
4,6,111,9,10
4,6,111,10,8
4,6,111,11,25
4,6,111,12,42
4,6,111,13,19
4,6,111,14,39
4,6,111,15,47
4,6,111,16,35
4,6,111,17,90
4,6,111,18,91
4,6,111,19,43
4,6,111,20,90
4,6,111,21,10
4,6,111,22,93
4,6,111,23,74
4,6,111,24,99
4,6,111,25,60
4,6,111,26,41
4,6,111,27,23
4,6,111,28,1
4,6,111,29,47
4,6,111,30,36
4,6,111,31,47
4,6,111,32,85
4,6,111,33,42
4,6,111,34,98
4,6,111,35,28
4,6,111,36,89
4,6,111,37,14
4,6,111,38,75
4,6,111,39,9
4,6,111,40,50
4,6,111,41,2
4,6,111,42,84
4,6,111,43,27
4,6,111,44,30
4,6,111,45,19
4,6,111,46,23
4,6,111,47,77
4,6,111,48,3
4,6,111,49,14
4,6,111,50,74
4,6,111,51,17
4,6,111,52,13
4,6,111,53,66
4,6,111,54,50
4,6,111,55,73
4,6,111,56,97
4,6,111,57,42
4,6,111,58,97
4,6,111,59,38
4,6,111,60,81
4,6,112,1,68
4,6,112,2,70
4,6,112,3,26
4,6,112,4,58
4,6,112,5,34
4,6,112,6,81
4,6,112,7,23
4,6,112,8,33
4,6,112,9,89
4,6,112,10,37
4,6,112,11,44
4,6,112,12,71
4,6,112,13,47
4,6,112,14,29
4,6,112,15,22
4,6,112,16,41
4,6,112,17,33
4,6,112,18,49
4,6,112,19,85
4,6,112,20,73
4,6,112,21,75
4,6,112,22,55
4,6,112,23,85
4,6,112,24,65
4,6,112,25,23
4,6,112,26,59
4,6,112,27,83
4,6,112,28,66
4,6,112,29,8
4,6,112,30,57
4,6,112,31,72
4,6,112,32,43
4,6,112,33,62
4,6,112,34,60
4,6,112,35,12
4,6,112,36,3
4,6,112,37,60
4,6,112,38,85
4,6,112,39,85
4,6,112,40,92
4,6,112,41,4
4,6,112,42,80
4,6,112,43,93
4,6,112,44,84
4,6,112,45,2
4,6,112,46,22
4,6,112,47,73
4,6,112,48,98
4,6,112,49,45
4,6,112,50,42
4,6,112,51,8
4,6,112,52,59
4,6,112,53,81
4,6,112,54,92
4,6,112,55,4
4,6,112,56,6
4,6,112,57,48
4,6,112,58,69
4,6,112,59,5
4,6,112,60,81
4,6,113,1,90
4,6,113,2,87
4,6,113,3,15
4,6,113,4,84
4,6,113,5,68
4,6,113,6,19
4,6,113,7,95
4,6,113,8,89
4,6,113,9,97
4,6,113,10,49
4,6,113,11,97
4,6,113,12,96
4,6,113,13,66
4,6,113,14,49
4,6,113,15,75
4,6,113,16,34
4,6,113,17,34
4,6,113,18,52
4,6,113,19,33
4,6,113,20,40
4,6,113,21,22
4,6,113,22,26
4,6,113,23,77
4,6,113,24,59
4,6,113,25,32
4,6,113,26,55
4,6,113,27,10
4,6,113,28,34
4,6,113,29,94
4,6,113,30,51
4,6,113,31,53
4,6,113,32,37
4,6,113,33,63
4,6,113,34,79
4,6,113,35,46
4,6,113,36,42
4,6,113,37,90
4,6,113,38,68
4,6,113,39,7
4,6,113,40,96
4,6,113,41,31
4,6,113,42,2
4,6,113,43,11
4,6,113,44,53
4,6,113,45,99
4,6,113,46,79
4,6,113,47,12
4,6,113,48,39
4,6,113,49,58
4,6,113,50,35
4,6,113,51,9
4,6,113,52,73
4,6,113,53,59
4,6,113,54,23
4,6,113,55,68
4,6,113,56,68
4,6,113,57,39
4,6,113,58,94
4,6,113,59,69
4,6,113,60,69
4,6,114,1,50
4,6,114,2,80
4,6,114,3,28
4,6,114,4,99
4,6,114,5,64
4,6,114,6,69
4,6,114,7,78
4,6,114,8,30
4,6,114,9,87
4,6,114,10,18
4,6,114,11,53
4,6,114,12,42
4,6,114,13,91
4,6,114,14,29
4,6,114,15,86
4,6,114,16,95
4,6,114,17,22
4,6,114,18,76
4,6,114,19,4
4,6,114,20,57
4,6,114,21,67
4,6,114,22,32
4,6,114,23,4
4,6,114,24,80
4,6,114,25,39
4,6,114,26,17
4,6,114,27,57
4,6,114,28,63
4,6,114,29,82
4,6,114,30,2
4,6,114,31,6
4,6,114,32,70
4,6,114,33,75
4,6,114,34,8
4,6,114,35,27
4,6,114,36,79
4,6,114,37,27
4,6,114,38,32
4,6,114,39,68
4,6,114,40,21
4,6,114,41,8
4,6,114,42,35
4,6,114,43,10
4,6,114,44,27
4,6,114,45,90
4,6,114,46,37
4,6,114,47,98
4,6,114,48,4
4,6,114,49,84
4,6,114,50,64
4,6,114,51,93
4,6,114,52,7
4,6,114,53,61
4,6,114,54,5
4,6,114,55,39
4,6,114,56,67
4,6,114,57,84
4,6,114,58,92
4,6,114,59,55
